-26.144914658875503      3.2985074805788948      1.96
-27.972710219385         3.1251010320951558      2.1
-29.24774012295264       3.52041101898817        2.23
-30.322145290442318      3.388899762493157       2.36
-31.469219985630918      2.8536858356571773      2.5
-32.18593497994948       2.644439784062526       2.65
-32.236979797380705      3.7209160922578324      2.8
-32.75519727714881       3.299376488199613       2.98
-30.4709398330179        0.18923825096476155     3.02
-29.315424031055276      0.6580842938521201      3.15
-28.63896868004933       1.6279562726112966      3.35
-28.846656638762543      2.8479489691020565      3.56
-30.12193278149018       3.6287604870155388      3.75
-30.75091372269426       3.458741658268359       3.94
-31.244662067984596      3.502096176656453       4.1
-32.94003340736536       4.445592114335469       4.21
-36.27797601192655       1.020144647419843       4.26
-38.65479036103703       1.1241145228233893      4.26
-38.34800300953787       0.16733577631882665     4.2
-38.13721171334531       -1.5375951751417938     4.06
-38.17661224170544       -3.114376387676023      3.86
-37.47218536501969       -4.731840612802324      3.66
-36.349299739728856      -5.7548723901260646     3.48
-36.0818227414675        -5.884734491072982      3.31
-35.68415517030534       -6.357536768908668      3.16
-33.849340068309004      -9.251487750627474      3.08
-30.28422275262892       -7.379200007452609      3.11
-27.139736244864345      -8.011142043076646      3.19
-26.41181465610878       -10.114952740522664     3.27
-27.83227955241964       -10.20171143000928      3.36
-28.48157130023865       -11.067422884769304     3.42
-28.863322937372594      -11.454437397773518     3.44
-28.973398465792954      -12.077351438042113     3.44
-28.106119149342565      -13.009310843159204     3.42
-27.34219093679745       -13.935579961709735     3.4
-26.752949793890735      -12.883047268354895     3.34
-26.318299222607894      -12.369156940894657     3.23
-25.548907801297368      -12.5499957199155       3.11
-25.35648660208792       -9.713797412065803      3.0
-22.98015362685815       -8.856041905546665      2.89
-21.093563546837178      -7.331055822755362      2.81
-19.384104761102         -6.692495199266224      2.78
-17.912092629370754      -5.875035573907152      2.77
-15.676057748401968      4.011004641445572       2.67
-18.24243271405937       4.971628387687781       2.68
-19.864225691400495      5.096724593791371       2.66
-21.15398556441381       4.5740621839356015      2.62
-21.56149441869788       5.146349688155688       2.59
-21.748900372671223      4.4778284999569395      2.61
-21.50999323255989       3.1849730608641753      2.58
-21.102052454097578      2.84503169570922        2.57
-20.049610225275273      1.9149368127162187      2.73
-19.015787861665487      1.9426854718575914      2.98
-18.240490601877287      2.0077178258610497      3.25
-17.406588392694285      0.5598080884983071      3.46
-19.806814235875986      -0.5471569422664865     3.77
-23.57942454614622       -2.393319260652546      4.07
-30.63168692709747       -1.5725810763825465     4.25
-40.14299194977328       -0.1420281686022893     4.27
-48.89826833570092       -2.3136333745296533     4.23
-53.66671999256557       -2.6444925625466156     4.16
-55.46160094407522       -2.950459546015555      3.91
-56.265597615293395      -4.293899063375359      3.61
-58.71950017790732       -5.615993381568448      3.3
-60.009226408793644      -5.133314941561008      3.07
-61.833987959218916      -3.4786092818083354     2.81
-62.07308303563189       -0.5568789166442049     2.6
-59.75695170955715       -1.6016128215004728     2.6
-54.74000528966635       -2.504382449477144      2.81
-49.89443945273077       -1.9763232171939664     3.03
-48.84079168013531       -2.206105723578453      3.23
-50.730491966650455      -1.4159251995825        3.37
-51.6816121682684        0.3286522904436309      3.46
-51.24566914000736       0.7079883334578891      3.53
-53.45038602222563       2.117257838472777       3.54
-51.98031602829649       1.2437330027648006      3.5
-50.51519331063777       0.7476853293118807      3.4
-47.99172918055965       0.9801825964807906      3.23
-45.14872224802583       0.554268931508447       2.99
-42.47439898296307       1.6777408630609325      2.81
-39.038093941849255      1.9563408243055735      2.72
-36.33863946869656       2.348512300927806       2.72
-34.650838534147326      2.6483496604203136      2.81
-34.243779575590494      4.78472601639821        2.94
-32.10947791008184       5.831852055366113       3.11
-31.254146082297538      7.072498648079173       3.28
-30.614181062605685      4.711815521840944       3.44
-31.62555547338151       6.01163700298736        3.56
-32.21428067907658       2.17773275272895        3.63
-32.73486500682943       -0.16869470915284301    3.66
-34.26503677933502       -1.0943880358829865     3.63
-35.329727128521185      -1.679771729212677      3.57
